"doi","journal","publication_date","article_type","financial_disclosure","title","pmid","citeulike","crossref","pubmed","scopus","counter_pdf","counter_html","counter_xml","counter","researchblogging","pmc_pdf","pmc_html","pmc","facebook_shares","facebook_likes","facebook_comments","facebook_clicks","facebook","mendeley_readers","mendeley_groups","mendeley","twitter"
"10.1371/journal.ppat.1000214","PLoS Pathogens","2008-11-21","Research Article","The Seattle scientists acknowledge support from the University of Washington (UW) Royalty Research Fund, The UW Keck Center for Microbial Pathogens, and the US National Institutes of Health (AI26912 and AI60360). PKR has a Senior Scholar Award in Global Infectious Diseases from the Ellison Medical Foundation. The Bangkok scientists received support from the Thailand Research Fund through the Royal Golden Jubilee Ph.D. Program (Grant No. PHD/0126/2544 to PW and NP). In addition, The Wellcome Trust, the Medicines for Malaria Venture (MMV) Program and UNICEF/UNDP/World Bank/WHO Special Program on Tropical Diseases supported YY and SK. SK is also an international scholar of the Howard Hughes Medical Institute (HHMI, USA).","A Genetically Hard-Wired Metabolic Transcriptome in Plasmodium falciparum Fails to Mount Protective Responses to Lethal Antifolates",19023412,2,18,14,29,484,1963,30,2477,0,238,486,724,0,0,0,0,0,11,0,11,0
"10.1371/journal.pone.0003778","PLoS ONE","2008-11-20","Research Article","This work was supported by The Wellcome Trust (HRW) and The Biotechnology and Biological Sciences Research Council (BBSRC)(AMF). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Pix Proteins and the Evolution of Centrioles",19020665,1,7,8,13,342,1600,26,1968,0,172,631,803,0,0,0,0,0,10,0,10,0
"10.1371/journal.pone.0003754","PLoS ONE","2008-11-19","Research Article","U. Kirk was supported by a PhD scholarship from the Danish Medical Research Council. S. Zeki was funded by a grant from the Wellcome Trust. No financial interests influenced this experiment.","The Neural Basis of Object-Context Relationships on Aesthetic Judgment",19018279,0,4,3,7,421,1722,26,2169,1,253,504,757,0,0,0,0,0,0,0,0,0
"10.1371/journal.pbio.0060284","PLoS Biology","2008-11-18","Research Article","This work was funded by Medical Research Council (MRC) Career Establishment Grant 61340 and Wellcome Trust Equipment Grant 073228 to AH, and Biotechnology and Biological Sciences Research Council (BBSRC) and MRC studentships to PM, JAP, and BS.","Drosophila Neurotrophins Reveal a Common Mechanism for Nervous System Formation",19018662,1,14,10,7,1297,4752,60,6109,0,341,769,1110,0,0,0,0,0,28,3,31,0
"10.1371/journal.pmed.0050227","PLoS Medicine","2008-11-18","Policy Forum","SB is funded by a German Research Foundation (DFG) Junior Group grant (SFB 544, A7). RWS and NJW are Wellcome Trust Principal Research Fellows. SB and RWS acknowledge the support of the Kenyan Medical Research Institute. NJW is part of the Mahidol Oxford Tropical Medicine Research Unit funded by the Wellcome Trust of Great Britain. The funding sources played no role in the decision to submit the article or in its preparation.","Revisiting the Design of Phase III Clinical Trials of Antimalarial Drugs for Uncomplicated Plasmodium falciparum Malaria",19018658,1,3,4,5,649,2879,48,3576,0,150,326,476,0,0,0,0,0,10,0,10,0
"10.1371/journal.pntd.0000336","PLoS Neglected Tropical Diseases","2008-11-18","Research Article","This is a Wellcome Trust funded project. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","The Costs of Preventing and Treating Chagas Disease in Colombia",19015725,1,3,5,9,521,3274,30,3825,0,470,820,1290,1,1,0,0,2,12,0,12,0
"10.1371/journal.pcbi.1000209","PLoS Computational Biology","2008-11-14","Research Article","SJK and KJF are funded by the Wellcome Trust. JD is funded by a European Marie-Curie fellowship.","A Hierarchy of Time-Scales and the Brain",19008936,26,32,28,56,1464,5121,48,6633,0,426,920,1346,3,1,0,0,4,0,0,0,0
"10.1371/journal.pcbi.1000222","PLoS Computational Biology","2008-11-14","Research Article","This work was supported by the Human Frontier Science Program (SA), the Research Foundation-Flanders (FWO-Vlaanderen) (FM), the Leverhulme Trust (SA, CMD, and MV), the Wellcome Trust (CMD), and the Royal Society (MV).","A Generic Mechanism of Emergence of Amyloid Protofilaments from Disordered Oligomeric Aggregates",19008938,2,27,7,30,515,1587,40,2142,0,223,364,587,0,0,0,0,0,20,1,21,0
"10.1371/journal.pone.0003721","PLoS ONE","2008-11-13","Research Article","We acknowledge funding by the Wellcome Trust (LP and SB), the Biotechnology and Biological Science Research Council (TB), Research into Aging (CS), a Marie Curie Fellowship (NA) and a European Molecular Biology Organisation Long-term Fellowship (NA). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Reduction of DILP2 in Drosophila Triages a Metabolic Phenotype from Lifespan Revealing Redundancy and Compensation among DILPs",19005568,1,17,20,31,703,2569,28,3300,0,367,713,1080,1,0,0,0,1,21,0,21,0
"10.1371/journal.pcbi.1000211","PLoS Computational Biology","2008-11-07","Research Article","This work was supported by the Wellcome Trust.","Hierarchical Models in the Brain",18989391,20,31,28,54,1963,7543,59,9565,0,382,756,1138,2,0,1,0,3,180,9,189,0
"10.1371/journal.pone.0003656","PLoS ONE","2008-11-06","Research Article","This work was supported by a start up fund (Y-M. Sun) from Neuroscience, IOP, King's College London, UK and Wellcome Trust grants (N. J. Buckley).","Rest-Mediated Regulation of Extracellular Matrix Is Crucial for Neural Development",18987749,0,9,10,18,538,1613,32,2183,0,488,806,1294,0,0,0,0,0,7,0,7,0
"10.1371/journal.pone.0003638","PLoS ONE","2008-11-04","Research Article","The light microscopy imaging centre at the University of Sheffield was funded by a grant from the Wellcome Trust (GR077544AIA), Oliver Thompson was supported by a White Rose PhD Studentship, the work was also supported by MRC grant G00000114 to Steve Winder, grants from the Academy of Finland, the Sigrid Juselius Foundation, and Helsinki University Hospital EVO funds to Kalle Saksela and a Marie Curie Excellence grant 002573 from the European Union to Mario Gimona. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Dystroglycan, Tks5 and Src Mediated Assembly of Podosomes in Myoblasts",18982058,1,12,9,21,413,1433,23,1869,0,330,656,986,0,0,0,0,0,9,0,9,0
"10.1371/journal.pone.0003640","PLoS ONE","2008-11-04","Research Article","This study was supported by grants from the Wellcome Trust through grants to the Africa Centre for Health and Population Studies, University of KwaZulu-Natal, South Africa (GR065377/Z/01/B), and the Africa Centre's Demographic Surveillance Information System (GR065377/Z/01/H), which funds the population-based HIV surveillance. In addition, this publication was supported by Cooperative Agreement Number 5U62PS022901 from Centers for Disease Control and Prevention (CDC). Till Bärnighausen and Frank Tanser were supported by grant 1R01-HD058482-01 from the National Institute of Child Health and Human Development (NICHD). The contents are solely the responsibility of the authors and do not necessarily represent the official views of the any of the funding organizations. The funding organizations had no role in the design and conduct of the study, in the collection, analysis, and interpretation of the data, or in the preparation, review or approval of the manuscript.","HIV Incidence in Rural South Africa: Comparison of Estimates from Longitudinal Surveillance and Cross-Sectional cBED Assay Testing",18982059,0,23,20,37,375,2021,22,2418,0,259,551,810,0,0,0,0,0,0,0,0,0
"10.1371/journal.pgen.1000238","PLoS Genetics","2008-10-31","Research Article","This work was supported by the Medical Research Council, Wellcome Trust, Deafness Research UK, the EC (contracts CT97-2715, QLG2-CT-1999-00988, and EUROHEAR LSHG-CT-20054-512063), the Telethon Foundation of Italy (Project GGP04169), and the Italian Ministry of University and Research (PRIN 2005, FIRB 2001).","The Novel Mouse Mutation Oblivion Inactivates the PMCA2 Pump and Causes Progressive Hearing Loss",18974863,0,10,4,14,414,2601,45,3060,0,338,648,986,0,0,0,0,0,7,2,9,0
"10.1371/journal.pgen.1000244","PLoS Genetics","2008-10-31","Research Article","Funding was provided by the Wellcome Trust to ETD and PD, NIH ENDGAME to ETD and ST, and CRUK to ST. ST is a Royal Society Wolfson Research Merit Award holder.","Modifier Effects between Regulatory and Protein-Coding Variation",18974877,6,9,8,12,650,2251,44,2945,0,245,410,655,0,0,0,0,0,28,4,32,0
"10.1371/journal.pone.0003576","PLoS ONE","2008-10-31","Research Article","The study was partially supported by the Wellcome Trust-Burroughs Wellcome Fund Infectious Disease Initiative, UK; GAVI's PneumoADIP, Johns Hopkins University, USA, and Dhaka Shishu Hospital, Dhaka, Bangladesh.","Identification of Serotype in Culture Negative Pneumococcal Meningitis Using Sequential Multiplex PCR: Implication for Surveillance and Vaccine Design",18974887,0,10,9,21,473,1972,25,2470,0,538,883,1421,0,0,0,0,0,9,1,10,0
"10.1371/journal.ppat.1000191","PLoS Pathogens","2008-10-31","Research Article","This work was supported by National Institutes of Health (NIH) grants R01-AI46454 to JML, R01-GM56322 to MKR, and R01-GM59609 to MDW, a Howard Hughes Medical Institute Investigatorship and Welch Foundation Grant (I-1544) to MKR, a Wellcome Trust programme grant and a Medical Research Council project grant to VK, and a Chilton Foundation Fellowship to H-CC. RDH is a Royal Society University Research Fellow. KGC visited the Koronakis laboratory with support from a Human Frontier Science Program international fellowship.","Repetitive N-WASP–Binding Elements of the Enterohemorrhagic Escherichia coli Effector EspFU Synergistically Activate Actin Assembly",18974829,1,13,7,17,390,1772,31,2193,0,239,458,697,0,0,0,0,0,14,0,14,0
"10.1371/journal.ppat.1000195","PLoS Pathogens","2008-10-31","Research Article","Part of this work was supported by the Dutch Science Foundation (NWO/Genomics, grant number 050-10-053) and The Wellcome Trust Functional Genomics Initiative. EL and SMK were supported by a programme from the Dutch NWO/Genomics, AMWV and GJvG by Maltrans (EU Framework Programme V), GRM was supported by BioMalPar and is a recipient of a Netherlands Genomics Initiative HORIZON Project Grant (050-71-061), and SMK is supported by TI-Pharma (T4-102). This study was supported by the WHO.","Proteomic Profiling of Plasmodium Sporozoite Maturation Identifies New Proteins Essential for Parasite Development and Infectivity",18974882,2,33,31,46,1458,5424,39,6921,0,854,1399,2253,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0003568","PLoS ONE","2008-10-30","Research Article","This work was funded by the Novartis Research Foundation (to PM), the BBSRC, UK (to ILM) and The Wellcome Trust Fund (to JAS). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Silencing and Nuclear Repositioning of the λ5 Gene Locus at the Pre-B Cell Stage Requires Aiolos and OBF-1",18974788,0,2,2,2,245,882,23,1150,0,197,437,634,0,0,0,0,0,5,0,5,0
"10.1371/journal.pntd.0000327","PLoS Neglected Tropical Diseases","2008-10-29","Research Article","The study was funded by The Wellcome Trust of Great Britain. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","A Simple Scoring System to Differentiate between Relapse and Re-Infection in Patients with Recurrent Melioidosis",18958279,0,2,3,5,170,986,25,1181,0,211,447,658,0,0,0,0,0,4,0,4,0
"10.1371/journal.pone.0003502","PLoS ONE","2008-10-29","Research Article","NPH was supported by a Wellcome Trust Studentship, and a Science Research Fellowship from the Royal Commission for the Exhibition of 1851.","The Multisensory Attentional Consequences of Tool Use: A Functional Magnetic Resonance Imaging Study",18958150,2,2,2,8,247,961,19,1227,0,151,277,428,0,0,0,0,0,16,0,16,0
"10.1371/journal.pone.0003536","PLoS ONE","2008-10-29","Research Article","MCJ and DEJL were supported by a Wellcome Trust grant to DEJL (grant number 077185/Z/05/Z). Aspects of this research were also supported by BBSRC (UK) grant BBS/B/16178 to JER and the Wales Institute of Cognitive Neuroscience (WICN).","Neural Correlates of Enhanced Visual Short-Term Memory for Angry Faces: An fMRI Study",18958158,1,15,2,16,503,3088,23,3614,0,299,608,907,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0003556","PLoS ONE","2008-10-29","Research Article","The work was supported by the Wellcome Trust, London, UK. The funding body had no role in the design, execution or analysis of the study.","Neural Correlates of Hate",18958169,2,7,4,6,2507,17563,103,20173,0,860,1943,2803,53,7,13,0,73,51,2,53,0
"10.1371/journal.pbio.0060256","PLoS Biology","2008-10-28","Research Article","Funding for this work was provided by Agency for Science and Technology Research (Singapore) and the Wellcome Trust.","REST Regulates Distinct Transcriptional Networks in Embryonic and Neural Stem Cells",18959480,1,34,24,25,1815,5156,157,7128,0,858,1467,2325,0,0,0,0,0,45,2,47,0
"10.1371/journal.pbio.0060260","PLoS Biology","2008-10-28","Research Article","This work was supported by the Wellcome Trust by a studentship under the auspices of the 4-Year PhD Programme in Developmental Biology to MT and a Programme Grant to MB and ML (Ref.: 075934). AM is funded by a Medical Research Council (MRC) studentship and a Gates Cambridge Scholarship. The work was also supported by the Royal Society: MB is a Royal Society Research Professor and ML a Royal Society Research Fellow.","Structural Homeostasis: Compensatory Adjustments of Dendritic Arbor Geometry in Response to Variations of Synaptic Input",18959482,1,19,10,22,875,2466,42,3383,0,220,451,671,1,0,0,0,1,17,2,19,0
"10.1371/journal.pone.0003527","PLoS ONE","2008-10-27","Research Article","The Wellcome Trust supports the Sanger Institute Pathogen Genomics group. LMF, MK and GAMC are supported in part by Grant Number R01AI021729 from the National Institute of Allergy And Infectious Diseases (NIAID). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Telomeric Expression Sites Are Highly Conserved in Trypanosoma brucei",18953401,0,27,27,35,536,1872,25,2433,0,322,544,866,0,0,0,0,0,17,0,17,0
"10.1371/journal.pone.0003531","PLoS ONE","2008-10-27","Research Article","G.D-H is BBSRC-funded MRC Career Development Stem Cell Fellow. We are grateful to the Wellcome Trust (M.A.S), BBSRC (G.D-H), and MRC (G.D-H) for financial support.","Reprogramming Primordial Germ Cells into Pluripotent Stem Cells",18953407,3,31,14,53,1980,4954,39,6973,0,1289,2070,3359,0,0,0,0,0,47,2,49,0
"10.1371/journal.pone.0003519","PLoS ONE","2008-10-24","Research Article","Emil Aaltonen foundation (PL, TL), Research Foundation of the University of Helsinki (TL), Graduate School in Computational Biology, Bioinformatics, and Biometry (ES), Sigrid Juselius Foundation (JK), Academy of Finland (JK), Swedish Research Council (JK), Finnish Cultural Foundation (TL, PL), National Genome Research Network (NGFN) and the popgen biobank, both through the German Ministry of Education and Science (AF, SS), DFG excellence cluster 'inflammation at interfaces' (SS). Funding for the WTCCC project was provided by the Wellcome Trust under award 076113. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Genome-Wide Analysis of Single Nucleotide Polymorphisms Uncovers Population Structure in Northern Europe",18949038,2,28,18,36,1756,14326,46,16128,0,468,1213,1681,13,0,0,0,13,25,0,25,1
"10.1371/journal.pone.0003501","PLoS ONE","2008-10-23","Research Article","This study was supported by grants from Wellcome Trust, UK (#063009/Z/00/2 and #050534).","Rapid Testing May Not Improve Uptake of HIV Testing and Same Day Results in a Rural South African Community: A Cohort Study of 12,000 Women",18946509,0,5,2,8,266,1493,18,1777,0,288,573,861,0,0,0,0,0,9,0,9,0
"10.1371/journal.pntd.0000323","PLoS Neglected Tropical Diseases","2008-10-22","Research Article","This work is supported from research grants and fellowships obtained from the Wellcome Trust (078317/Z/05/Z and 068501/Z/02/Z). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Use of Genomic DNA as an Indirect Reference for Identifying Gender-Associated Transcripts in Morphologically Identical, but Chromosomally Distinct, Schistosoma mansoni Cercariae",18941520,0,6,4,8,172,776,26,974,0,197,390,587,0,0,0,0,0,4,0,4,0
"10.1371/journal.pntd.0000325","PLoS Neglected Tropical Diseases","2008-10-22","Research Article","This work was supported by grants from the Agence Nationale pour la Recherche (CD) and the Wellcome Trust (079241/z/06/z, to PFL). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Mycolactone Diffuses from Mycobacterium ulcerans–Infected Tissues and Targets Mononuclear Cells in Peripheral Blood and Lymphoid Organs",18941518,0,13,7,26,322,1554,31,1907,0,197,379,576,0,0,0,0,0,4,0,4,0
"10.1371/journal.pone.0003485","PLoS ONE","2008-10-22","Research Article","MRC UK, British Lung Foundation (CF), The Wellcome Trust (MN, grant number 061147). The study sponsors had no role in study design; collection, analysis, and interpretation of data; writing of the paper; or decision to submit it for publication.","Natural Variation in Immune Responses to Neonatal Mycobacterium bovis Bacillus Calmette-Guerin (BCG) Vaccination in a Cohort of Gambian Infants",18941532,0,7,5,11,302,947,21,1270,0,405,573,978,0,0,0,0,0,13,1,14,0
"10.1371/journal.pbio.0060253","PLoS Biology","2008-10-21","Research Article","This study was supported by the Biotechnology and Biological Sciences Research Council and the Medical Research Council of the United Kingdom, The Wellcome Trust, and the European Commission project EuroSyStem. AS is a Medical Research Council Professor.","Promotion of Reprogramming to Ground State Pluripotency by Signal Inhibition",18942890,5,133,67,76,6297,14500,110,20907,0,3420,4697,8117,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0003449","PLoS ONE","2008-10-17","Research Article","This work was supported by The Wellcome Trust 061158/Z/00/JC/KO, CNPq 476055/2003-2, and FAPERJ E-26/170.308/2002. A.J.G. was supported in part by an Interhemispheric Research Training Grant in Infectious Diseases, Fogarty International Center (NIH D43-TW007129). J.D.N. is supported in part by NIH AI52733 and AI056070-01A2, and the Center for AIDS Research at the Albert Einstein College of Medicine and Montefiore Medical Center (NIH AI-51519). R.M.Z.O. is in part supported by CNPq 306288/2006-0.","Biological Function and Molecular Mapping of M Antigen in Yeast Phase of Histoplasma capsulatum",18927619,0,4,9,10,260,1224,22,1506,0,320,633,953,0,0,0,0,0,2,1,3,0
"10.1371/journal.ppat.1000178","PLoS Pathogens","2008-10-17","Research Article","This work was supported by core grants from GIS and DMERI to PT. VW and SP are supported by the Wellcome Trust.","The Core and Accessory Genomes of Burkholderia pseudomallei: Implications for Human Melioidosis",18927621,1,3,14,13,845,2953,29,3827,0,459,756,1215,0,0,0,0,0,16,2,18,0
"10.1371/journal.pone.0003403","PLoS ONE","2008-10-15","Research Article","This study was completed as part of the Interdisciplinary Monitoring Project for Antimalarial Combination Therapy in Tanzania (IMPACT-Tz) with funding from the US Centers for Disease Control and Prevention, the US Agency for International Development and the Wellcome Trust. Catherine Goodman's participation was partially supported by the Consortium for Research in Equitable Health Systems which is funded by the UK Department for International Development. H. Kaur is grateful to the Gates Malaria Partnership for providing support for the analytical facility through an award from the Bill and Melinda Gates Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","A Nationwide Survey of the Quality of Antimalarials in Retail Outlets in Tanzania",18923672,0,9,10,13,306,1869,21,2196,0,255,650,905,0,0,0,0,0,9,0,9,0
"10.1371/journal.pcbi.1000192","PLoS Computational Biology","2008-10-10","Research Article","PJI and MPHS acknowledge financial support from the Wellcome Trust. MPHS is grateful to the Carlsberg Foundation and the Royal Society, UK, for their generous support. MPHS receives further support through an EMBO Young Investigator Award. JS is supported by the UK Biotechnology and Biological Sciences Research Council via the Centre for Integrative Systems Biology at Imperial College, BB/C519670/1.","Nonidentifiability of the Source of Intrinsic Noise in Gene Expression from Single-Burst Data",18846201,6,8,1,8,460,1865,30,2355,0,119,201,320,0,0,0,0,0,27,2,29,0
"10.1371/journal.pgen.1000218","PLoS Genetics","2008-10-10","Research Article","This work has been supported by funding from the Agency for Science & Technology and Research of Singapore (A*STAR), by the Royal Netherlands Academy of Arts and Sciences (KNAW, project 99MED01), and the PRIOR project sponsored by the Netherlands Foundation for the Advancement of Tropical Research (NWO-WOTRO). The Diabetes and Inflammation Laboratory is funded by the Juvenile Diabetes Research Foundation and the Wellcome Trust. The funding agencies had no role in any aspect of the direction of the study or preparation of the manuscript.","Genetic Association and Expression Studies Indicate a Role of Toll-Like Receptor 8 in Pulmonary Tuberculosis",18927625,1,46,21,58,1254,3873,51,5178,0,1095,1731,2826,0,0,0,0,0,25,2,27,0
"10.1371/journal.pgen.1000220","PLoS Genetics","2008-10-10","Research Article","This work was supported by the Wellcome Trust [grant number 078363] and the Guide Dogs for the Blind Association [grant number GDBA 2004-01-a].","Identification and Replication of Three Novel Myopia Common Susceptibility Gene Loci on Chromosome 3q26 using Linkage and Linkage Disequilibrium Mapping",18846214,0,7,14,20,438,1831,44,2313,0,473,842,1315,0,0,0,0,0,7,1,8,0
"10.1371/journal.pmed.0050197","PLoS Medicine","2008-10-07","Research Article","The BRIGHT study and current work are supported by the Medical Research Council (MRC) of Great Britain (grant no. G9521010D) and the British Heart Foundation (grant no. PG02/128). K.H. Moley is supported by an American Diabetes Association Research Grant. S. Evans is funded by National Institutes of Health (NIH) grant no. NIH-NIDDK T32-DK07120. C. Cheeseman is funded by the Canadian Breast Cancer Foundation. The Wellcome Trust Case Control Consortium was funded by the Wellcome Trust (grant number 076113/B/04/Z). The Barts and The London Charity funded the Barts and The London Genome Centre. A. Dominiczak and N.J. Samani are British Heart Foundation Chair holders. C. Wallace is funded by the British Heart Foundation (grant no. FS/05/061/19501). The LOLIPOP Study was funded by the British Heart Foundation. The HYPEST sample collection was financed by Wellcome Trust International Senior Research Fellowship to M. Laan (grant no. 070191/Z/03/Z) in Biomedical Science in Central Europe and by Estonian Ministry of Education and Science core grant no. 0182721s06. M. Marmot is supported by an MRC Research Professorship. The Whitehall II study has been supported by grants from the UK: MRC; Economic and Social Research Council; British Heart Foundation; Health and Safety Executive; Department of Health; National Heart Lung and Blood Institute (grant no. HL36310); and from the US: NIH, National Institute on Aging (NIA; grant no. AG13196); NIH, Agency for Health Care Policy Research (grant no. HS06516); and the John D. and Catherine T. MacArthur Foundation Research Networks on Successful Midlife Development and Socio-economic Status and Health. Samples from the English Longitudinal Study of Ageing (ELSA) DNA Repository (EDNAR), received support under a grant (AG1764406S1) awarded by the NIA. ELSA was developed by a team of researchers based at the National Centre for Social Research, University College London and the Institute of Fiscal Studies. The data were collected by the National Centre for Social Research. The developers and funders of ELSA and the Archive do not bear any responsibility for these analyses or interpretations presented here. The funders of this work did not take part in study design, data collection, or analysis of these data. In addition, none of the funders took part in the decision to publish, or in the preparation of this manuscript.","SLC2A9 Is a High-Capacity Urate Transporter in Humans",18842065,2,46,27,72,1052,3646,96,4794,0,1219,1869,3088,0,0,0,0,0,14,1,15,0
"10.1371/journal.pone.0003339","PLoS ONE","2008-10-06","Research Article","This work was supported by the Center for Disease Control, United States of America (NIHE - National Influenza Project) the South East Asian Influenza Clinical Research Network (SEAICRN), and the Wellcome Trust. The funding sources did not have a role in the design, data acquisition, analysis or writing of this report.","Influenza A H5N1 Clade 2.3.4 Virus with a Different Antiviral Susceptibility Profile Replaced Clade 1 Virus in Humans in Northern Vietnam",18836532,0,25,13,30,780,3190,28,3998,0,558,1020,1578,0,0,0,0,0,19,0,19,0
"10.1371/journal.pgen.1000207","PLoS Genetics","2008-10-03","Research Article","This work was supported by the German-Israel Foundation (GIF), (KBA, MHA), European Commission FP6 Integrated Project EUROHEAR LSHG-CT-20054-512063 (KBA, KPS), Research Grant No. 6-FY02-150 from the March of Dimes Birth Defects Foundation (TH), the National Institutes of Health (R01-EY12695) (TH), R01-DC0099100 (HLS), the Wellcome Trust (KPS) and Deafness Research UK (KPS).","A Myo6 Mutation Destroys Coordination between the Myosin Heads, Revealing New Functions of Myosin VI in the Stereocilia of Mammalian Inner Ear Hair Cells",18833301,0,15,6,19,547,2435,52,3034,0,485,1022,1507,0,0,0,0,0,15,1,16,0
"10.1371/journal.pcbi.1000121","PLoS Computational Biology","2008-09-26","Education","The Ensembl project receives primary funding from the Wellcome Trust. Additional funding is provided by EMBL, NHGRI, NIH-NIAID, BBSRC, MRC, and the European Union. BioMart receives additional funding from the EMBRACE project (FP6 Programme, European Commission, contract number LHSG-CT-2004-512092). Ensembl supports BIOMART.","Advanced Genomic Data Mining",18818719,22,1,0,1,1844,7570,56,9470,0,198,628,826,0,0,0,0,0,0,0,0,2
"10.1371/journal.pgen.1000200","PLoS Genetics","2008-09-26","Research Article","This work was supported by the Centre National de la Recherche Scientifique (CNRS) ATIP programme (to EH), by the CNRS interdisciplinary programme 'Origines de l'Homme du Langage et des Langues' (OHLL) and by the European Science Foundation (ESF) EUROCORES programme 'The Origin of Man, Language and Languages' (OMLL). We also thank the 'Fondation pour la Recherche Médicale' (FRM) for financial support. LS is financed by the French Ministry of Higher Education and Research. MAJ is supported by a Wellcome Trust Senior Fellowship in Basic Biomedical Science (grant number 057559).","Sex-Specific Genetic Structure and Social Organization in Central Asia: Insights from a Multi-Locus Study",18818760,1,17,14,25,722,4265,69,5056,0,301,574,875,0,0,0,0,0,27,0,27,0
"10.1371/journal.pntd.0000292","PLoS Neglected Tropical Diseases","2008-09-24","Viewpoints","This article was supported in part by grants from the Fogarty International Center, United States National Institutes of Health (5R25TW007490 and R01TW007896). JJM is supported by a Wellcome Trust Research Training Fellowship (GR074833MA). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","The Role of Medical Students in the Fight to Control Neglected Tropical Diseases: A View from Peru",18836555,0,4,1,9,266,1723,37,2026,0,130,412,542,1,0,0,0,1,0,0,0,0
"10.1371/journal.pntd.0000306","PLoS Neglected Tropical Diseases","2008-09-24","Research Article","This work was supported by grants from the Medical Research Council (UK) and the Wellcome Trust/Burroughs Wellcome Fund. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Chlamydia trachomatis ompA Variants in Trachoma: What Do They Tell Us?",18820750,0,2,3,7,233,1400,29,1662,0,202,412,614,0,0,0,0,0,5,0,5,0
"10.1371/journal.pntd.0000291","PLoS Neglected Tropical Diseases","2008-09-17","Research Article","SB is supported by the Wellcome Trust through a Career Development Fellowship (081673) and acknowledges the support of the Kenyan Medical Research Institute. PJH acknowledges support of the Albert B. Sabin Vaccine Institute's Human Hookworm Vaccine Initiative (HHVI) funded by the Bill & Melinda Gates Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Hookworm-Related Anaemia among Pregnant Women: A Systematic Review",18820740,0,22,26,46,1229,10971,51,12251,0,621,1431,2052,7,0,0,0,7,11,2,13,0
"10.1371/journal.pmed.0050188","PLoS Medicine","2008-09-16","Research Article","This research was funded by the Sir Halley Stewart Trust and the Sir Samuel Scott of Yews Trust, the charity Innovation for Health and Development (IFHAD), and the Wellcome Trust. ARE, DAJM, RHG, JSF, and CAE are funded by the Wellcome Trust, UK; and ARE, DAJM, and CAE had Wellcome Trust Clinical Tropical Medicine Research Fellowships. RHG is supported by USAID award #HRN-5986-A-00-6006-00, GHS-A-00-03-00019–00 and Global Research Activity Cooperative Agreement, NIH/NIAID (T35A107646). These funding agencies had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","The Infectiousness of Tuberculosis Patients Coinfected with HIV",18798687,1,13,9,17,2136,8094,48,10278,0,2029,2482,4511,3,0,0,0,3,30,3,33,0
"10.1371/journal.pgen.1000184","PLoS Genetics","2008-09-12","Research Article","R. Chaix was funded by a postdoctoral fellowhip from EMBO. C. Cao was funded by the Chinese Academy of Sciences and Max Planck Society. P. Donnelly was supported by the Wellcome Trust and the Wolfson Foundation.","Is Mate Choice in Humans MHC-Dependent?",18787687,9,22,8,33,2711,17378,100,20189,1,1206,1963,3169,34,5,14,0,53,82,4,86,0
"10.1371/journal.ppat.1000154","PLoS Pathogens","2008-09-12","Research Article","We acknowledge the support of the Medical Research Council, award numbers G0501164 (E. B.) and G0501397 (for K. H. and A. M.) awarded to Imperial College, National Institute for Allergy and Infectious Diseases (NIAID) NIH, award numbers NIAID U01AI48830 and R21 AI052236 (W. C. N.), The Austrian Science Foundation, award number FWP P-18606-B11 (H. H.) and The National Institutes of Health, award numbers AI051144, AI052236 and N01-AI-30041 (G. M.) and Cancer Support Center, grant number CA16672 (G. M.). The Wellcome Trust (K. H. and D. A-J.) and the Biotechnology and Biological Sciences Research Council (K. H.). G. G. is supported by FAPESP and CNPq, Brazil.","Sub-Telomere Directed Gene Expression during Initiation of Invasive Aspergillosis",18787699,2,23,27,45,621,2425,34,3080,0,502,933,1435,0,0,0,0,0,27,0,27,0
